,X,collisions
1020,1020,"[0.2867415529600929, 0.30436240110847895, 0.2867032917950779, 0.3084053697871295, 0.297573292813729, 0.29946165702414723, 0.2858228470530386, 0.30233908983266683, 0.2850599879353873, 0.3052525704067948, 0.2897258896856779, 0.2867034464273749, 0.2916675977029473, 0.30636044771117715, 0.3133418213495946, 0.29851913068727526, 0.3072885255422279, 0.2981989631748302, 0.312247313989591, 0.3014858675008379]"
1021,1021,"[0.2873629930575708, 0.2961169381834412, 0.28813256509893254, 0.3237387598455943, 0.30108894541884235, 0.28546573875803, 0.3149288359434257, 0.30006025306286405, 0.30810605722447887, 0.27653637520369667, 0.30617344548314407, 0.30110694518835923, 0.29428960346328076, 0.2864285714285714, 0.2931950022311468, 0.3032474054235018, 0.29720802553172493, 0.30112710634973777, 0.291202784409094, 0.3060564134606802]"
1022,1022,"[0.3016117167123654, 0.285277783973058, 0.30168320142681976, 0.3081877339989303, 0.29992642304519407, 0.3086838232014629, 0.32327105720782984, 0.29376464026770777, 0.29598322813747574, 0.2967008470798038, 0.27828568880167687, 0.2940520777599429, 0.3106354515050167, 0.2819151309624738, 0.3175473801560758, 0.3085495230453775, 0.2912913582448943, 0.3148474243808929, 0.3068468106927073, 0.2774718537509754]"
1023,1023,"[0.2986145141889785, 0.3062374693695701, 0.28679615110477547, 0.31211297723526527, 0.2760740295316363, 0.29649025069637885, 0.3070173485067813, 0.2985560210357429, 0.30457734714333445, 0.3023649400970917, 0.2898037381095591, 0.29554619789229775, 0.30175946547884186, 0.29670794725588023, 0.296575998574261, 0.27596042428023887, 0.2958320345549272, 0.2901336302895323, 0.30935091548982047, 0.29460386774797254]"
1024,1024,"[0.29707597133828834, 0.29619159970619, 0.2962946478246356, 0.29438077222654946, 0.2974193548387097, 0.28936302756579974, 0.33042588224823105, 0.3068037657741871, 0.31488074047703807, 0.30029816207556403, 0.2759449177993816, 0.29645456366428524, 0.2914284443060221, 0.307896025281524, 0.3049904287049815, 0.30826398469138, 0.31084900411705796, 0.29241210502892745, 0.3110903509942613, 0.2789015733137504]"
1025,1025,"[0.29407056626425665, 0.3028914590747331, 0.3049038140776159, 0.28542222222222224, 0.2939110330569326, 0.3075007780890134, 0.30892555367784397, 0.28434533205860774, 0.29506592844595647, 0.30564200604659436, 0.2997731518548172, 0.30097886540600666, 0.2990575264514982, 0.2909442518004801, 0.2990018451414979, 0.30988732582172146, 0.29428241152409745, 0.32039913772029244, 0.2989152180678433, 0.30550921910099865]"
1026,1026,"[0.2706039076376554, 0.29466228518140236, 0.29555348258706465, 0.28597441819150826, 0.29764496778493665, 0.30262105730786315, 0.2899458211208811, 0.29962679936022746, 0.2975265331497846, 0.2830075521990227, 0.2988301627117139, 0.2897723486951693, 0.2760910605219323, 0.3103494235511029, 0.2975949901179188, 0.2851559897857222, 0.28492104035715077, 0.3220429272190531, 0.2926265745451314, 0.2820843143352139]"
1027,1027,"[0.30027517642359414, 0.3138394639925456, 0.3227301967569486, 0.283827870125835, 0.3119506348219835, 0.27692819886805015, 0.2904385653409091, 0.3226436449987794, 0.2954843004548985, 0.3108960127874967, 0.295606833814067, 0.29734705647486803, 0.2954681573168297, 0.29239234131298114, 0.29065459949868017, 0.29154926452643487, 0.29550444676085075, 0.2867190273340433, 0.3031257625840229, 0.2935421611908512]"
1028,1028,"[0.28728473592056564, 0.3008623938634802, 0.2813996806812134, 0.3058012458158764, 0.2872467751230108, 0.3029194653188801, 0.31064216522953475, 0.29699589845915086, 0.2960968149478024, 0.31339941018647866, 0.29802087719687065, 0.3017910183091723, 0.30002660989888236, 0.30084689398306214, 0.2999357169773679, 0.3027742665158672, 0.3058406295023828, 0.28530259365994237, 0.30783718508342384, 0.2960344025003879]"
1029,1029,"[0.29781487303238946, 0.2830339144496378, 0.30663625694736607, 0.300482792222173, 0.29206363273806885, 0.3017689906347555, 0.2986515510484246, 0.2977969666777372, 0.29182819041711894, 0.29091754494730315, 0.31328476205239497, 0.2820348141914338, 0.3260710727333112, 0.30665160976041805, 0.3045172719220549, 0.3028075458329643, 0.3015373709627398, 0.30863377819091253, 0.3074827822928893, 0.30644696919363057]"
1030,1030,"[0.3178370009952449, 0.307210655574485, 0.30434974998893755, 0.2886342520904305, 0.2909010503040354, 0.3098853424233034, 0.3111573264895241, 0.3070319068902952, 0.3142560063713995, 0.28289153427446123, 0.2986791743180159, 0.3111696242864097, 0.2972458798805442, 0.3167806324548009, 0.315797624051501, 0.2858469909096941, 0.31002521789143034, 0.31270473660911907, 0.3062560835324308, 0.29642406952829564]"
1031,1031,"[0.27015317963793906, 0.3138710318775267, 0.2884887317719841, 0.3041153990589587, 0.29523199009704015, 0.31690498817601165, 0.30492064193819357, 0.28447323046995887, 0.30119310649580205, 0.30026294274918797, 0.30089982534102716, 0.31472025112186924, 0.28561957170324204, 0.30989744496507826, 0.30107194165101114, 0.30499480398876777, 0.3012154696132597, 0.29258423985141946, 0.3021646361686603, 0.2934367199063335]"
1032,1032,"[0.3035284240295177, 0.30446113074204945, 0.2860520094562648, 0.31709256355323895, 0.2996246412011482, 0.2901850788462388, 0.3103859401218758, 0.30665253114232705, 0.29379416961130744, 0.2880457587067423, 0.30449758230111945, 0.3074375786475926, 0.3017271843802456, 0.3084293725438248, 0.29855956168257336, 0.31527593818984545, 0.3114417536810967, 0.3092482996201749, 0.3036526655183075, 0.30659367342884264]"
1033,1033,"[0.3159647923054863, 0.28092118324399445, 0.2888883985702308, 0.306344864101659, 0.3042893076210229, 0.28687095991351735, 0.29270821842250416, 0.292051796783658, 0.2908007941760424, 0.2861270401411557, 0.2934398728589087, 0.2978732792093187, 0.3004454637674767, 0.3296499702243102, 0.29662138320395204, 0.29464206902639245, 0.28994683315316905, 0.2917925756005029, 0.32474408753971057, 0.2793559770621967]"
1034,1034,"[0.2859755425801476, 0.3021113412967779, 0.31872369493841035, 0.30299290342486884, 0.29518059014081405, 0.2934241262285689, 0.3080279424403358, 0.3175278175608681, 0.32636914600550965, 0.2994228312111733, 0.2981976821046138, 0.3012828990874223, 0.309973996209617, 0.2945374449339207, 0.2984775376209047, 0.2867971091133439, 0.2955912485954128, 0.2895826906975719, 0.2817975447953629, 0.29935631778502775]"
1035,1035,"[0.29503324380256263, 0.3020491713071996, 0.3113974231912785, 0.29509784498888375, 0.29225483934902774, 0.3029275808936826, 0.3037971895511211, 0.31914144193725924, 0.31245047107510787, 0.2844973696374722, 0.32122972645848463, 0.2998480945776369, 0.2932200030828177, 0.3026092700649565, 0.29786577979428674, 0.2920759371008237, 0.3067999207519757, 0.2943960204261314, 0.2980690900284022, 0.2881617193693297]"
1036,1036,"[0.31617032507808035, 0.3024749752502475, 0.3025348765567927, 0.3046938551170716, 0.3092504618632885, 0.28716595183107885, 0.3143246570524094, 0.2906623856439127, 0.31389078423172584, 0.26789995820593476, 0.30640797201874215, 0.2986755841070093, 0.2862545070794125, 0.2929377350605934, 0.2986407425328817, 0.30915770254515057, 0.2834359876814782, 0.29383438145916707, 0.30929286264159245, 0.29579447474925213]"
1037,1037,"[0.31092991054748453, 0.3281552118122693, 0.29558187050991935, 0.3078157281638753, 0.3013253038528319, 0.30530779032470673, 0.2985851750955666, 0.30619822907740646, 0.28117859026190895, 0.30337992264416314, 0.301436983652663, 0.2887184670827107, 0.2995099008812993, 0.3099538562953197, 0.3072377814387699, 0.30017367599533934, 0.29943540060194646, 0.3098340841665751, 0.3137698508577328, 0.31278704375151073]"
1038,1038,"[0.3145472907701765, 0.31927922391466573, 0.3096340847729218, 0.30287997190271315, 0.29718928414580587, 0.3165068147400303, 0.3050207459770367, 0.313404325392469, 0.3048421792001405, 0.29814469206279504, 0.2844502020024592, 0.3095337356006583, 0.29333391865493097, 0.29417448013877606, 0.3074391046741277, 0.2952993610995236, 0.3010518918681512, 0.2980222578308493, 0.2962881664727704, 0.30485262164475563]"
1039,1039,"[0.3035393184509451, 0.2890282406595334, 0.30626658770371346, 0.3179525417781482, 0.3055799263028601, 0.31010659297275955, 0.3053728070175439, 0.2987146867871556, 0.3047462457524937, 0.28918622504935293, 0.29483636044573136, 0.31606535804364516, 0.2777850848349336, 0.31241093547892046, 0.3209838653104174, 0.29398219220141236, 0.3131248903701105, 0.3198254500800386, 0.3076315789473684, 0.29961183359284194]"
1040,1040,"[0.2909811825012596, 0.29857155376391203, 0.3117742430217782, 0.31258359462363233, 0.30706021561924796, 0.3020794530753555, 0.29856304214492246, 0.3070467592795477, 0.2943483882278176, 0.320581920161255, 0.2995115112483845, 0.3053097345132743, 0.29657303124589157, 0.3214113627403741, 0.3029047462457525, 0.30143320476858343, 0.2975069009332691, 0.29543162786619315, 0.3013737648167218, 0.30999649399596807]"
1041,1041,"[0.2885764960914406, 0.3260517445169198, 0.3077192444901622, 0.2970500700280112, 0.2933992821500481, 0.28551727157304846, 0.3058267302893665, 0.3124931566845505, 0.29549135478222804, 0.2971376050420168, 0.29134289153989273, 0.29444468765048376, 0.30879359033296117, 0.3209992774724673, 0.3095748872641303, 0.310566756419518, 0.3114093665841964, 0.28774916307463405, 0.296284944941877, 0.29226661998336906]"
1042,1042,"[0.304469579295106, 0.3026776338816941, 0.3152359295054008, 0.3024461753894626, 0.32076956711849586, 0.29626713901462964, 0.3181152290368427, 0.2921576772557336, 0.3082881148258358, 0.30647771508550936, 0.3035948569929152, 0.3095540008745081, 0.31530723813689043, 0.3188326593070281, 0.294214117029651, 0.3122526186883597, 0.29049888505093785, 0.29601924759405074, 0.3074703220305634, 0.30550819672131146]"
1043,1043,"[0.29963315573412524, 0.31097374514001136, 0.301343821697804, 0.31585730825523733, 0.29356996109629757, 0.30046527883964264, 0.31564575323313526, 0.307334439979032, 0.30897489128297023, 0.30144408275621, 0.2918870481269397, 0.31287968183208775, 0.3158676422409086, 0.2850775617216517, 0.2958691045721651, 0.32038538002752714, 0.28786223174089776, 0.3059615090547655, 0.3112921188827987, 0.2927362097214637]"
1044,1044,"[0.3010278681011719, 0.31750223716087916, 0.2983957219251337, 0.30388090976557386, 0.2983367529576112, 0.2907083315148606, 0.3029443219765589, 0.3201963993453355, 0.28084344713175585, 0.29061749945450577, 0.3116006899713968, 0.3021494817239498, 0.28786853763393927, 0.3125927218779998, 0.29628497839088486, 0.30672663362661834, 0.29834326501211444, 0.29151573342643916, 0.31541836756969155, 0.29443607709602077]"
1045,1045,"[0.29875708678587004, 0.29045760753450045, 0.3134500883295893, 0.28555543442712306, 0.28864360193708827, 0.3085275712447943, 0.300891514266408, 0.30770740215850867, 0.31028840699856014, 0.30357103902619925, 0.30283533260632495, 0.30357259629008, 0.3113789420918423, 0.3009441985215552, 0.3048644877134073, 0.28847620915887445, 0.3072628135223555, 0.2931643692200314, 0.29515629768496315, 0.3208390571509562]"
1046,1046,"[0.28618428219709346, 0.2870307836430579, 0.29778891188323714, 0.30341656861463373, 0.31390711156637535, 0.29772856084056326, 0.2960446070744032, 0.2890936417695877, 0.29390876214544026, 0.297625789588325, 0.3044577105756242, 0.30154925587780274, 0.29885433002265205, 0.290088638195004, 0.299577507731173, 0.3025616450291888, 0.29292313055603975, 0.29201612024833895, 0.30915307389098196, 0.3035356177522016]"
1047,1047,"[0.3096963761018609, 0.3013123245337222, 0.3051179388980764, 0.31373402703702896, 0.3262397458493809, 0.304158596827193, 0.304858934169279, 0.31267544336851266, 0.2965791878835357, 0.310834349416478, 0.29064200217627856, 0.288882118686484, 0.28622400139239407, 0.29033101045296167, 0.3202046592640975, 0.2966961215339747, 0.31076668553267445, 0.30041770003915935, 0.29730082716586853, 0.2890963291772744]"
1048,1048,"[0.31336014784215677, 0.31999478056630853, 0.2916086956521739, 0.31436585418886304, 0.3087356271871672, 0.3183003694848946, 0.3209549071618037, 0.3219675553429305, 0.31028334094417986, 0.3049196721667862, 0.30651999043415873, 0.29611829944547136, 0.3065610859728507, 0.3124796138039011, 0.318301349618586, 0.30843174354624736, 0.30389215046749296, 0.2952637759318053, 0.31151212088270464, 0.2950923046815543]"
1049,1049,"[0.3016634815844336, 0.3074165797705944, 0.29565349610096225, 0.29778270028449194, 0.3015904054230218, 0.30942298086737463, 0.30648769574944074, 0.29760844538088926, 0.2988098857664075, 0.30153592144424407, 0.31600434310532033, 0.3055091094655925, 0.3110160102535138, 0.309032832837183, 0.30829043678460505, 0.3188046995461159, 0.2986112620346424, 0.30459333260940386, 0.29207307800925425, 0.2796549401360249]"
1050,1050,"[0.32240425301074105, 0.30241742979905384, 0.302339206666088, 0.2944279233323927, 0.30140019537609897, 0.3152766022093452, 0.29461670319178945, 0.29368747694377534, 0.29938833940655907, 0.2976725016810915, 0.29660501866805594, 0.2888092912189298, 0.3146938155295548, 0.3032414946047461, 0.3013300353663564, 0.2936695674819332, 0.3165295892016232, 0.298400225748334, 0.2896021876424246, 0.28896026389461577]"
1051,1051,"[0.30673489743700943, 0.31738461204934204, 0.3094572029579511, 0.2831628229582105, 0.2991586434209385, 0.3152701882210079, 0.32010840108401084, 0.30399809201682493, 0.3314902751577441, 0.2933154094664036, 0.32113812322439333, 0.3068768156787929, 0.30975350662301904, 0.31179976162097733, 0.32653946227233305, 0.2933946107654621, 0.3152428447528187, 0.29513067996963455, 0.30400017335529167, 0.3104427772236437]"
1052,1052,"[0.2836444752458093, 0.29883265111645335, 0.3047348813030671, 0.2740349204973788, 0.3131809812628615, 0.29202331679199084, 0.3189488962544139, 0.2892714084659522, 0.3084601892553214, 0.29033445975218786, 0.3197964045917262, 0.30194727835900104, 0.2979327381468319, 0.306256361392035, 0.2997269890795632, 0.3092267706302794, 0.30191949391221456, 0.295111438411055, 0.31331485251440205, 0.30540997097933903]"
1053,1053,"[0.30811676368121527, 0.3097850788909811, 0.31659563420807824, 0.2987543791358505, 0.3098411736703163, 0.3176557125240681, 0.3012601221149266, 0.30235477447840015, 0.28619339204188937, 0.3062456717451524, 0.2854546634646589, 0.2957560542774904, 0.29116005365410413, 0.30980154522042114, 0.2863231221876082, 0.2975775550408071, 0.29957605121993425, 0.3052212312754351, 0.3081533734366209, 0.3023522537923871]"
1054,1054,"[0.3041175834864368, 0.3144024558976133, 0.29913069803650205, 0.3021783290832865, 0.30961854510855463, 0.30689580631214874, 0.3068194099211067, 0.32219147280117616, 0.31725882836321173, 0.3058370972273248, 0.299269125978463, 0.3171301301734204, 0.29527950848044304, 0.29651250783766836, 0.28893212278426283, 0.30118476239892766, 0.2879380796921281, 0.2897297297297297, 0.30877997102890625, 0.2946581058002032]"
1055,1055,"[0.31229343529259285, 0.2988726675881133, 0.2999697676427399, 0.29734341252699786, 0.31793043853964137, 0.285559949007152, 0.2877469502321062, 0.3103329084663743, 0.28954359893729614, 0.327319086410683, 0.3008595369730477, 0.30572051741637335, 0.32189443676572216, 0.30558676114759764, 0.3243266593230955, 0.29603870577562746, 0.3018619319163643, 0.32268094662290553, 0.2933365002591121, 0.3007627649689924]"
1056,1056,"[0.3112026927890217, 0.3091646705940744, 0.3034284851230932, 0.31179060031936473, 0.2949744297952226, 0.31070727127533293, 0.30058913658041825, 0.2815804238056191, 0.2975358190920076, 0.31099074213945055, 0.28163238880376373, 0.3023807982041486, 0.30916508375064755, 0.3177660813667544, 0.3232153258688758, 0.3097257288362357, 0.3013944051113797, 0.29948647132438616, 0.31552706552706555, 0.30430840960110517]"
1057,1057,"[0.30973832823209896, 0.2994826471222246, 0.315377651319193, 0.3118305062827338, 0.30895097658776355, 0.294794697704494, 0.27935056814506565, 0.3089040210317631, 0.30767074853397725, 0.31923060335532844, 0.3041640609837621, 0.31430973890170544, 0.2973508934537538, 0.2973957659638684, 0.30585089175958075, 0.3209442707771909, 0.28889655618571153, 0.30689588231487674, 0.3213015838810473, 0.29760262159365297]"
1058,1058,"[0.2878986927400771, 0.3150755716315721, 0.2943291422666207, 0.30642312497307544, 0.30454829465882405, 0.3169906469548726, 0.316798414715575, 0.32541700788759104, 0.3056991470664254, 0.2942113877164269, 0.3038449111470113, 0.3180124491158543, 0.3008962040587703, 0.296034635018416, 0.31125428257450066, 0.29435831180017225, 0.28585578020369057, 0.28847479534683323, 0.31510596140592695, 0.29702309150439427]"
1059,1059,"[0.31208985089399055, 0.28844664371772805, 0.3232547129207196, 0.3150997396225603, 0.29894179894179895, 0.31669427889063406, 0.3044320137693632, 0.3116994941341083, 0.301592082616179, 0.28640922984200784, 0.3297757886129879, 0.29391135972461274, 0.2960483836253282, 0.289231298958423, 0.30999548299670904, 0.2920845349287651, 0.2817292181955049, 0.3083376355188436, 0.28458625586298897, 0.306669821263416]"
1060,1060,"[0.3239424503752769, 0.3106562311860325, 0.3145338090530026, 0.3105324273180802, 0.2909215955983494, 0.3069613449714065, 0.30980223559759246, 0.29733390668673404, 0.32490004728945443, 0.2956344086021505, 0.3042758917060593, 0.31259940678330395, 0.30811217363274956, 0.30886620096722195, 0.31908899307497096, 0.29580977361167843, 0.3040309577555627, 0.3143980914307821, 0.29186191479300116, 0.29846511027989164]"
1061,1061,"[0.2897760216462302, 0.30670130762458936, 0.2964355542186795, 0.3010094501718213, 0.3132920909051854, 0.3086210230080131, 0.3000257754102586, 0.31317536359535114, 0.30663345287435306, 0.3140629028100026, 0.29438921217066416, 0.31710984148803645, 0.29454967143409355, 0.3141617628108758, 0.31703283723127806, 0.31884182489904633, 0.30950181529141335, 0.31784294768503596, 0.31878610854577866, 0.29638776737393696]"
1062,1062,"[0.2980717671535508, 0.29977038133865536, 0.2996865069140256, 0.28112665179337565, 0.3167925824175824, 0.3083311872263714, 0.3016673461942877, 0.3017010231879706, 0.2933353353782792, 0.3047179927085567, 0.30648899188876016, 0.31003261242705116, 0.30234554389579177, 0.2923512504826048, 0.286624613800206, 0.3113213619102787, 0.32543820128295897, 0.29220932477953954, 0.3025087451981887, 0.32032206119162643]"
1063,1063,"[0.3021869639794168, 0.31171476351785943, 0.29940633104009945, 0.29946627226544914, 0.30729490449956054, 0.3071019743188493, 0.29483386923901395, 0.3062881628280664, 0.3164798422530381, 0.30906870098144257, 0.30345891732030345, 0.2974432609674032, 0.310923829130211, 0.3120672283319399, 0.3190166955999914, 0.30602487135506, 0.3005251312828207, 0.31356786074131243, 0.3097157312524118, 0.291950769758566]"
1064,1064,"[0.3048905828444178, 0.3178702989805534, 0.3084880807042344, 0.3189917334132865, 0.28535331905781586, 0.2878680800942285, 0.31429733838675833, 0.30643778663580645, 0.33314768004798423, 0.3001135171025295, 0.3012187546854585, 0.29824824396093885, 0.30088457666688084, 0.30005999057291, 0.30120997965520935, 0.3246739339943889, 0.31033226932882024, 0.31722513649502193, 0.32542997279873204, 0.29932307955957327]"
1065,1065,"[0.29258585642452123, 0.31957130938883777, 0.31957395842244846, 0.30906093435532905, 0.3166588215156832, 0.31139787707584315, 0.30269773014141155, 0.30626564271504053, 0.3063063063063063, 0.31114153688173884, 0.30936436961126207, 0.3084689926626308, 0.31509926407667294, 0.3214713686553111, 0.30370512985068243, 0.30256739409499356, 0.2898761523817672, 0.29727416663100686, 0.3085197382490056, 0.3253491306486452]"
1066,1066,"[0.3238978919912772, 0.29963227434044554, 0.2929722566579746, 0.31821388111065985, 0.31374978636130574, 0.30165854492604943, 0.3152920043624233, 0.31080849972209157, 0.2885700846660395, 0.318322748946907, 0.3156499807634763, 0.30039982040153085, 0.3173646294277347, 0.32028477359216656, 0.29311413728969365, 0.30806365481149206, 0.3193227006456578, 0.31836254809747755, 0.2938687410510119, 0.2995706687741632]"
1067,1067,"[0.3084922380474472, 0.29188196609300937, 0.31616485159086055, 0.3162177748350029, 0.28728220020498807, 0.2984003587980266, 0.31521762332700065, 0.3181216366276587, 0.3050098231827112, 0.3170273214705317, 0.31052519214346713, 0.32368893064571236, 0.32370090344076374, 0.2974970100803007, 0.31802361582644717, 0.30958073606011444, 0.3265571950203925, 0.28537257330798965, 0.3142747341901875, 0.3086910100363015]"
1068,1068,"[0.3131815368856832, 0.31024842069318764, 0.3271187525331172, 0.2972759657842531, 0.3028595817328212, 0.32632993472974703, 0.30937800064013654, 0.2990634267062061, 0.3141351201399855, 0.2877682494986987, 0.3083703261055148, 0.2916302191120309, 0.3223555024331939, 0.30641857289177193, 0.3197277460100708, 0.2858514724711908, 0.30842078320962374, 0.31046993042810195, 0.30452780267144625, 0.3101329293532763]"
1069,1069,"[0.3183009739775367, 0.3060945963236235, 0.29605782146131376, 0.31758110585326343, 0.30061402012621524, 0.304506309686221, 0.31675615784539335, 0.3195447861389937, 0.310943894952251, 0.30440806582256896, 0.3146723494938732, 0.31369121221165736, 0.3223145780051151, 0.30534465108343284, 0.2876718167288226, 0.29863153855991814, 0.2913266719219379, 0.3208810422397066, 0.31857803542123997, 0.316359604230638]"
1070,1070,"[0.29967641674117595, 0.31430762022404907, 0.3114670301584597, 0.3060559601379839, 0.2973306917193924, 0.3005665843060407, 0.31526485058891185, 0.3114935673511119, 0.32525243918026503, 0.3022275224668853, 0.3005493569542628, 0.2986501447794243, 0.3227104355600971, 0.32263355201499533, 0.30971547832012947, 0.3070586231853208, 0.31721391763553514, 0.30964704879971033, 0.3367764194743792, 0.3062736913837898]"
1071,1071,"[0.3001446377674735, 0.31592272669248117, 0.3076923076923077, 0.3058362943892423, 0.31131874680742383, 0.2908166521304431, 0.3270851063829787, 0.3128338263145575, 0.32240425531914896, 0.30659233093586413, 0.2963230913269214, 0.30016160585183294, 0.31049150343478166, 0.2990467273810537, 0.30853508062800494, 0.32637559045065745, 0.3261419969787877, 0.2889725750515946, 0.3113847593526021, 0.31770212765957445]"
1072,1072,"[0.32877586170235384, 0.2940601216038097, 0.30176169326561403, 0.3221733307824756, 0.32952154228749975, 0.2877818630055469, 0.3071246278179498, 0.32025171138228664, 0.2980532177165689, 0.30441348505796023, 0.3185421315481883, 0.30177213038119927, 0.298824679602984, 0.3110199396284172, 0.3241594763463255, 0.2941251514958219, 0.31082488469468, 0.324959619144776, 0.30254512980799897, 0.3062036111524638]"
1073,1073,"[0.32100312148302296, 0.3085974003907909, 0.3087198436969079, 0.3208966323170084, 0.32284501061571125, 0.3086904812470798, 0.30308179172949895, 0.32015549985129793, 0.31344234444680397, 0.31342934828787494, 0.31435548948821407, 0.3069672653165202, 0.31972471217978676, 0.30499766464269035, 0.2929595412551768, 0.30408921933085503, 0.3015097785233474, 0.31726276442103474, 0.29408016313005797, 0.3191380957435516]"
1074,1074,"[0.3058236978890421, 0.2955693247888639, 0.30673740053050397, 0.3242979553745652, 0.3225669628655653, 0.30462831313795813, 0.3084512720405695, 0.31595358801943024, 0.3144511367492365, 0.30960514311175236, 0.2926451558157789, 0.3132502014675319, 0.3058219468726131, 0.3299314676115508, 0.297482449256612, 0.30751606949659516, 0.3030168024439919, 0.29942939566849797, 0.3206366047745358, 0.30506066004920673]"
1075,1075,"[0.31462913107073964, 0.30608913200186577, 0.31771462479072626, 0.30551257868300025, 0.3229882133469007, 0.30015693926026465, 0.3260671345872474, 0.3240499353553337, 0.315795050008476, 0.30631795350020136, 0.3214247875744284, 0.2970836335890806, 0.30362595419847327, 0.30363840562819183, 0.3126722931422028, 0.287810048759805, 0.29991309324458953, 0.30915642221280204, 0.3073777438765997, 0.31659495092947837]"
1076,1076,"[0.3162465579326414, 0.3170767893855577, 0.30147370204116203, 0.3124285169653069, 0.30418951245845416, 0.3154919438504372, 0.32205004445573476, 0.30630439846678387, 0.3081761006289308, 0.31069462092333755, 0.3032344157082036, 0.30886338612687386, 0.31524985701273117, 0.31328389830508474, 0.3154672372518696, 0.2887434333163871, 0.30515258688239905, 0.3191529910005294, 0.3227582701512135, 0.2929277953106136]"
1077,1077,"[0.31166659611395675, 0.3168352448262728, 0.31515920871680947, 0.3142693919004697, 0.30218687872763417, 0.30313161235717306, 0.3095071838168391, 0.29753971779738103, 0.30316943127962087, 0.32061456415465683, 0.3123545589168606, 0.30594535102757847, 0.31051484436168186, 0.3166673722535032, 0.3040644901931744, 0.3142440077006072, 0.31322726695722086, 0.30790219552434533, 0.3151067566709694, 0.3049402306146197]"
1078,1078,"[0.319483483737346, 0.3137831152081527, 0.31683251991295347, 0.31501955395835535, 0.32133268503054774, 0.30182656124476764, 0.30267777824781084, 0.297345843370948, 0.3111693693312755, 0.3149604634445431, 0.31374870504661834, 0.3064843386735427, 0.3092092747986726, 0.3259941681105523, 0.31672477548864236, 0.3278158295281583, 0.31484299057520815, 0.3065569957498996, 0.3008604469250122, 0.3167142404059626]"
1079,1079,"[0.29682254829515464, 0.3052816083458281, 0.3033586818757921, 0.30246118094433294, 0.3182720324310629, 0.3210921991806394, 0.31077027084125575, 0.3052622687727004, 0.3070053204965797, 0.3032549690556154, 0.33031416265518115, 0.30335465619524143, 0.32463198800397053, 0.2977761821292053, 0.2960467964691473, 0.2987961985216473, 0.31559280526938016, 0.3155493600304144, 0.3072796773035416, 0.30923330237270963]"
1080,1080,"[0.3158016877637131, 0.3272355150440984, 0.3097492566270904, 0.3179496919051237, 0.2947235120303926, 0.2976115120057391, 0.30787247061802375, 0.3015698852126941, 0.3041901267370996, 0.3150398784656286, 0.3179890719605072, 0.3050983371317633, 0.30959112198826955, 0.3075786986243565, 0.32902926345549294, 0.32147757255936676, 0.3004240237959623, 0.3087360202574383, 0.3086690571609365, 0.3178431993246808]"
1081,1081,"[0.30572536784856025, 0.3277592678503648, 0.32126668212772236, 0.3161023738246827, 0.3157584062401181, 0.31295843520782396, 0.3101718140613471, 0.3130440280734293, 0.313137701323889, 0.30477134242762866, 0.3214127663161444, 0.31034991568296794, 0.30289748182488674, 0.2908175093258024, 0.3167682219738978, 0.30183666153554184, 0.31412134111647316, 0.3158460500800944, 0.3036723163841808, 0.3241328413284133]"
1082,1082,"[0.33383879867736566, 0.3209517793219625, 0.3080762346004001, 0.3072096353069991, 0.3081103855066358, 0.3033788338388945, 0.31652903008342465, 0.32372827804107424, 0.32948585630937083, 0.31004863260279164, 0.31544246203104925, 0.3313260622394408, 0.2879314338661107, 0.3204302433274396, 0.32553437927766665, 0.3063571639213043, 0.3148682519957032, 0.31054605207718883, 0.3229263157894737, 0.28503432879828144]"
1083,1083,"[0.30888168966677887, 0.31607853039580835, 0.3124263591987881, 0.3134111707163143, 0.3096956055283253, 0.3190356985085302, 0.30069856499600217, 0.30696089361970674, 0.30353500304922926, 0.31079460585277596, 0.32160666568476864, 0.30983989396393935, 0.3218555312342145, 0.3060855297755527, 0.31710191283853456, 0.321773531701774, 0.3050294612794613, 0.3180728465679677, 0.30688966025034187, 0.32555448003030174]"
1084,1084,"[0.3020612274914378, 0.3019724944273878, 0.2935822244644847, 0.3067283431455004, 0.3064777242814793, 0.3092339074296049, 0.2980047515926245, 0.31945670913754676, 0.3165916831350124, 0.3187044159993274, 0.31385863852331497, 0.31856211898255204, 0.29362811028917285, 0.2930751765893037, 0.3277079567903829, 0.31032815489079024, 0.3086142007106663, 0.3103194619588062, 0.30839903290234416, 0.3140964995269631]"
1085,1085,"[0.2927213197330311, 0.312963312963313, 0.32282455735019217, 0.30901567029366045, 0.2972416545870885, 0.32067067277387906, 0.3028247401029088, 0.31723761315662347, 0.300894619681633, 0.3064387416523163, 0.308968355626483, 0.3212794089869247, 0.3091699206449175, 0.32101383843262427, 0.30830620602751235, 0.3035781781529545, 0.31381772364552707, 0.3154844399647222, 0.3062064331905602, 0.3098946307879602]"
1086,1086,"[0.3134140456157284, 0.29330564121929215, 0.3153102117034892, 0.29478410473752675, 0.3107478596609031, 0.31247508131360824, 0.3033813991562244, 0.29691236313294456, 0.32437366234420245, 0.29959514170040485, 0.31911144673085395, 0.3087756858300275, 0.31233342427231325, 0.31886004490986547, 0.3142737283691662, 0.3209003755060941, 0.3189618999664317, 0.31804249244205574, 0.3144985312631137, 0.31083291394061396]"
