,X,collisions
928,928,"[0.22952586206896552, 0.23708173931785118, 0.2306158737000916, 0.21983943100382564, 0.23599137931034483, 0.21229592111643947, 0.21876178673419905, 0.20906298830755968, 0.2360040950482246, 0.21443965517241378, 0.21660649819494585, 0.23060344827586207, 0.21552885392531926, 0.21445120965569264, 0.23814655172413793, 0.22846058516083842, 0.22306034482758622, 0.21229592111643947, 0.23384880650897139, 0.2273829408912118]"
929,929,"[0.22390871413962, 0.25834230355220666, 0.23144410355778028, 0.22929113515259164, 0.21314387211367672, 0.22175574573443135, 0.2196027773292427, 0.22175574573443135, 0.22283222993702567, 0.2357500403681576, 0.23036761935518596, 0.21744980892405405, 0.2045319984929221, 0.22606168254480866, 0.23466092572658773, 0.24543839819150653, 0.23359707196296894, 0.23682652457075193, 0.2163733247214597, 0.22929113515259164]"
930,930,"[0.23657185870208075, 0.23657185870208075, 0.21183934620140868, 0.2064516129032258, 0.23334587881068874, 0.2193666326146567, 0.2473251250067208, 0.2494757782676488, 0.22366793913651273, 0.2053763440860215, 0.21397849462365592, 0.2182913059841927, 0.23227055218022474, 0.23119522554976074, 0.23227055218022474, 0.20646271304908867, 0.2193666326146567, 0.25053763440860216, 0.22796924565836874, 0.22796924565836874]"
931,931,"[0.20624093667758742, 0.2298727106718943, 0.21161179440356626, 0.22450185294591546, 0.21913099521993662, 0.2030184220420001, 0.23952738990332975, 0.23954025457865621, 0.22126745435016112, 0.22879853912669854, 0.23200859291084855, 0.23742011707212288, 0.20194425049680434, 0.24168859766904774, 0.21483430903915354, 0.24919441460794844, 0.21161179440356626, 0.25135614157580966, 0.226650196036307, 0.22879853912669854]"
932,932,"[0.2328451097161865, 0.22640699608348086, 0.21567680669563818, 0.22748001502226514, 0.2113847309405011, 0.21996888245077525, 0.18885133322603143, 0.24894039379795052, 0.23069907183861796, 0.22640699608348086, 0.22104190138955954, 0.22426095820591233, 0.21353076881806965, 0.22104190138955954, 0.23069907183861796, 0.21782284457320672, 0.24034334763948498, 0.24679435592038199, 0.24570815450643776, 0.21996888245077525]"
933,933,"[0.2390267431266413, 0.2229487110777641, 0.2336673991103489, 0.24115755627009647, 0.2443860871429337, 0.22402057988102256, 0.2100862854386623, 0.23581113671686585, 0.227236186290798, 0.2057877813504823, 0.24009861192989979, 0.2218768422745056, 0.23581113671686585, 0.23581113671686585, 0.23152366150383194, 0.2154456294549547, 0.24224234953641674, 0.21757770632368703, 0.2208049734712471, 0.23473926791360739]"
934,934,"[0.23555864874993307, 0.20557845709085068, 0.23877081214197762, 0.24091225440334066, 0.23234648535788854, 0.2152149472669843, 0.2451951389260667, 0.22056855292039187, 0.24947802344879277, 0.21307350500562128, 0.22806360083516247, 0.24412441779538518, 0.22806360083516247, 0.23555864874993307, 0.20557845709085068, 0.2377000910112961, 0.21841541755888652, 0.20986134161357675, 0.2302050430965255, 0.23341720648857006]"
935,935,"[0.2267379679144385, 0.22781966950104285, 0.20214984758543236, 0.23102839724049415, 0.2449328841114498, 0.24600246002460024, 0.2235413658484411, 0.2203326381089898, 0.22247178993529065, 0.22888924541419328, 0.22566844919786097, 0.23423712497994545, 0.23423712497994545, 0.2427807486631016, 0.23744585271939675, 0.22888924541419328, 0.22461094176159152, 0.24385026737967913, 0.20321942349858282, 0.25775401069518716]"
936,936,"[0.20726495726495728, 0.20192307692307693, 0.24253432341471232, 0.2040707302740531, 0.21261819541642182, 0.2158234948448101, 0.22971312570115926, 0.22864469255836317, 0.2233025268443827, 0.2532186548426732, 0.2232905982905983, 0.24572649572649571, 0.21261819541642182, 0.24039745712912014, 0.21153846153846154, 0.2233025268443827, 0.21048132913082965, 0.24572649572649571, 0.21048132913082965, 0.20620759655964527]"
937,937,"[0.19744917017983885, 0.21772773360371417, 0.21772773360371417, 0.22411953041622198, 0.2369390042158066, 0.21345856235658253, 0.22199690485084583, 0.22413149047441167, 0.2508004268943437, 0.21452585516836545, 0.22092961203906292, 0.23907358983937244, 0.23160254015689205, 0.23266983296867497, 0.21879502641549708, 0.22626607609797747, 0.23266983296867497, 0.21451440768409819, 0.22411953041622198, 0.22733336890976039]"
938,938,"[0.21856175702329547, 0.21855010660980811, 0.21321961620469082, 0.22922330614638306, 0.23775254544485314, 0.23668639053254437, 0.21321961620469082, 0.2132309824617517, 0.21321961620469082, 0.220694066847913, 0.23347547974413646, 0.24521562983101444, 0.21855010660980811, 0.22709099632176555, 0.220694066847913, 0.2260248414094568, 0.21642944719867796, 0.2302771855010661, 0.25587717895410206, 0.220694066847913]"
939,939,"[0.2364343149262474, 0.23749933436285212, 0.24281150159744408, 0.22045902337717663, 0.24601948985568986, 0.20980882901112946, 0.22045902337717663, 0.2353692954896427, 0.22258906225038608, 0.22152404281378135, 0.22044728434504793, 0.249214548165504, 0.2130038873209436, 0.21619894563075776, 0.22152404281378135, 0.24069439267266626, 0.23749933436285212, 0.23962937323606157, 0.23962937323606157, 0.25560466478513233]"
940,940,"[0.22876442742407319, 0.21277727538698868, 0.24150220756423213, 0.22660779828714292, 0.23405500292568754, 0.23192723017181766, 0.21384116176392362, 0.2, 0.25001329857971166, 0.2521674379022392, 0.21277727538698868, 0.22235225277940315, 0.21916059364859833, 0.23937443481036225, 0.24150220756423213, 0.21384116176392362, 0.21703282089472845, 0.21277727538698868, 0.2404383211872972, 0.22660779828714292]"
941,941,"[0.225304213826452, 0.23486901535682023, 0.21999043519846964, 0.2444338168871885, 0.23485653560042508, 0.24017003188097769, 0.22636696955204846, 0.23383454651718824, 0.23910733262486716, 0.23168074818003082, 0.2252922422954304, 0.24337106116159202, 0.23699452680801317, 0.23805728253360964, 0.22955523672883787, 0.24974759551517084, 0.23168074818003082, 0.20723736649131197, 0.22317870237525905, 0.2178649237472767]"
942,942,"[0.22188014225808164, 0.2251353359515975, 0.23992780933170552, 0.24098943680662455, 0.21337579617834396, 0.21660209118411974, 0.23779193205944799, 0.23461967195711025, 0.2335580444821912, 0.21551037740856732, 0.20383247518445777, 0.2335580444821912, 0.21762208067940553, 0.229311534582515, 0.250544084080896, 0.229311534582515, 0.21975688730824353, 0.21763363235840544, 0.23461967195711025, 0.24097664543524416]"
943,943,"[0.21528182830478818, 0.22164483800837798, 0.24709687682273715, 0.20368995864701517, 0.22164483800837798, 0.23755236226735246, 0.23224985418102762, 0.2237658412429079, 0.23437085741555755, 0.2269473460947028, 0.2396733655018824, 0.22800784771196775, 0.2227347436509199, 0.25874867444326616, 0.22800784771196775, 0.2333103557982926, 0.21634232992205313, 0.2460363752054722, 0.20997932021846333, 0.25030486188431156]"
944,944,"[0.22670692303617776, 0.22670692303617776, 0.22564754489114888, 0.24683510779172627, 0.2319915254237288, 0.23624132634143757, 0.23094443561629324, 0.21823189787594682, 0.21822033898305085, 0.2298728813559322, 0.22458816674612003, 0.22035065416600455, 0.2288256793262355, 0.2288256793262355, 0.21505376344086022, 0.22988505747126436, 0.24470338983050846, 0.24365697335663966, 0.21399438529583134, 0.21823189787594682]"
945,945,"[0.22117572358325838, 0.22857142857142856, 0.23597883597883598, 0.20636012487433197, 0.23281655114027197, 0.24232804232804234, 0.23070003703899677, 0.21800095243134557, 0.22646700883644638, 0.2148261812794328, 0.22752526588708397, 0.23599132229218478, 0.24763214984919837, 0.23704957934282236, 0.22752526588708397, 0.23599132229218478, 0.23810783639345998, 0.22540875178580877, 0.21908893709327548, 0.22646700883644638]"
946,946,"[0.2103705269834558, 0.2251704635551562, 0.23362757016755642, 0.2293990168613563, 0.21775898520084566, 0.23891326180030656, 0.25265606004545693, 0.2399704001268566, 0.23785612347375654, 0.22305618690205614, 0.21882763359585602, 0.23468470849410644, 0.24314181510650668, 0.21248480363655584, 0.18921775898520085, 0.2325704318410064, 0.2262276018817062, 0.2219990485755061, 0.21882763359585602, 0.20614197367725567]"
947,947,"[0.21965256877343048, 0.21647307286166842, 0.2238648363252376, 0.25343189017951423, 0.23442449841605068, 0.22707354416345493, 0.22704472253022862, 0.2565997888067582, 0.21542848091240296, 0.24394107397433867, 0.22493267859971489, 0.22493267859971489, 0.21859654680817361, 0.2502639915522703, 0.21120439305137548, 0.2143724589471461, 0.23021278842599927, 0.22704472253022862, 0.21542848091240296, 0.2143724589471461]"
948,948,"[0.2120364998153911, 0.2162561316525133, 0.22047576348963552, 0.24157392267524658, 0.24262883063452714, 0.23840919879740494, 0.22258557940819662, 0.23524447491956327, 0.2257503032860383, 0.2289029535864979, 0.2278601192045994, 0.21836594757107441, 0.2320675105485232, 0.2162561316525133, 0.24790337043092991, 0.2141463157339522, 0.2289029535864979, 0.23735429083812437, 0.24051901471596604, 0.2321080111808449]"
949,949,"[0.21497444543969652, 0.21497444543969652, 0.22551240845144632, 0.20127509352442172, 0.23288898255967122, 0.22972759365614626, 0.23502449818239293, 0.24553453817377102, 0.24556135082450872, 0.21602824174087149, 0.2339427788608462, 0.26134148269139573, 0.2286737973549713, 0.2413193529690711, 0.23921176036672112, 0.20443648242794668, 0.22972759365614626, 0.23605037146319616, 0.22972759365614626, 0.22340481584909638]"
950,950,"[0.21473684210526317, 0.23685457129322596, 0.24106531922732777, 0.2600136849307858, 0.2168421052631579, 0.23264382335912417, 0.22527501447444603, 0.23895994526027686, 0.23159113637559872, 0.21895889257329332, 0.21369545765566608, 0.22948576240854782, 0.23895994526027686, 0.2358018843097005, 0.21369545765566608, 0.23264382335912417, 0.2379072582767514, 0.23053844939207327, 0.24105263157894738, 0.23053844939207327]"
951,951,"[0.2523791997476208, 0.23976023976023977, 0.2355539197644461, 0.2313475997686524, 0.23449001051524712, 0.22398653977601346, 0.22082018927444794, 0.22819285977180714, 0.2050580997949419, 0.24081181975918817, 0.21980968403343673, 0.24396655975603343, 0.2334384858044164, 0.21766561514195584, 0.20295493979704507, 0.2113675797886324, 0.21241915978758083, 0.20610967979389033, 0.23239917976760083, 0.25343077974656925]"
952,952,"[0.23740742686065444, 0.25001313094175115, 0.24265980356111141, 0.23950837754083723, 0.21324649403855245, 0.24476075424129418, 0.23740742686065444, 0.21639792005882663, 0.2290036241399233, 0.22268907563025211, 0.24055885288092863, 0.25001313094175115, 0.20799411733809547, 0.22794117647058823, 0.23425600084038029, 0.2290036241399233, 0.2195493460791008, 0.2563159829822995, 0.2195493460791008, 0.26051788434266504]"
953,953,"[0.2487014009129545, 0.23401017891809645, 0.21617083792434022, 0.23401017891809645, 0.23086205991919828, 0.23505955191772915, 0.2098745999265439, 0.24135578991552548, 0.24030641691589275, 0.22351644892176925, 0.23084994753410285, 0.20357836192874756, 0.20672648092764573, 0.24555328191405634, 0.21722021092397292, 0.23610892491736188, 0.21931895692323836, 0.24450390891442364, 0.22351644892176925, 0.23401017891809645]"
954,954,"[0.23900623722417316, 0.2253786886105142, 0.22852350752135855, 0.21279941296713664, 0.22013732375910688, 0.2515855128675507, 0.20126841029404058, 0.21489595890769955, 0.2243304156402327, 0.2327165994024844, 0.24008175672134585, 0.2578616352201258, 0.23690969128361025, 0.2306200534619215, 0.23690969128361025, 0.20441322920488494, 0.22642696158079564, 0.22327044025157233, 0.21804077781854395, 0.2274752345510771]"
955,955,"[0.22409550238232367, 0.23770878056442746, 0.2335200795853186, 0.22828420336143254, 0.21780104712041884, 0.21676527566888318, 0.21467092517932876, 0.25027488350175403, 0.2324607329842932, 0.23561443007487304, 0.23980313105398188, 0.22200115189276926, 0.22198952879581152, 0.23036649214659685, 0.23770878056442746, 0.23770878056442746, 0.23247290434054138, 0.23769633507853402, 0.22094240837696336, 0.23037855385098696]"
956,956,"[0.23118363931167948, 0.23013755949578954, 0.22594142259414227, 0.20607772373032063, 0.2552434750771484, 0.19874476987447698, 0.241644437470579, 0.23430962343096234, 0.24581589958158995, 0.23327579894345937, 0.24267782426778242, 0.22281500078455987, 0.23641403839112923, 0.20503164391443068, 0.23535564853556484, 0.23327579894345937, 0.23118363931167948, 0.23744769874476987, 0.22386108060044982, 0.22490716041633976]"
957,957,"[0.24139192225299128, 0.2392894461859979, 0.22571712210669315, 0.22153717540101364, 0.2539317623700298, 0.24555903866248693, 0.23303202884163227, 0.2278070954595329, 0.22988505747126436, 0.23721197554731177, 0.22675026123301986, 0.23407701551805216, 0.22467213543027326, 0.23303202884163227, 0.20899733528397513, 0.2194472020481739, 0.24034693557657139, 0.2612466691049689, 0.20377240190187576, 0.2236271487538534]"
958,958,"[0.2515788924265358, 0.23070097604259096, 0.2244376011274075, 0.2536666840649303, 0.22861318440419645, 0.2411399342345634, 0.23905214259616892, 0.20355968474346262, 0.2035490605427975, 0.23487655931937992, 0.2411399342345634, 0.19729630982827914, 0.24218383005376062, 0.2202620178506185, 0.2244376011274075, 0.20042799728587088, 0.2369643509577744, 0.2484472049689441, 0.24322772587295788, 0.24531551751135236]"
959,959,"[0.22316074873559621, 0.2586027111574557, 0.22420355597267844, 0.24087591240875914, 0.23567443558058293, 0.20751864017936283, 0.2346316283435007, 0.24508628330118346, 0.23254601386933627, 0.22107513426143177, 0.25235935137389853, 0.23254601386933627, 0.23150320663225402, 0.222117941498514, 0.2179467125501851, 0.23150320663225402, 0.22003232702434955, 0.24088847176599407, 0.222117941498514, 0.22941759215808957]"
960,960,"[0.2375123704359602, 0.2458461378196781, 0.22604166666666667, 0.2531381842804313, 0.24063753320485443, 0.23125, 0.20521902182405333, 0.2260534402833481, 0.26361837308613684, 0.2489713005885723, 0.23334548674410124, 0.2375123704359602, 0.21876139382259494, 0.23855409135892494, 0.2093859055159123, 0.24791666666666667, 0.22916666666666666, 0.22292827751445388, 0.22708333333333333, 0.21458333333333332]"
961,961,"[0.2237369269993236, 0.2414277537853166, 0.22894011134814507, 0.23206202195743794, 0.2185337426505021, 0.24457624473232403, 0.2226962901295593, 0.22477756386908787, 0.23622456943649514, 0.22894011134814507, 0.22685883760861647, 0.21020864769238773, 0.2403871169155523, 0.1998022789947448, 0.23726520630625944, 0.22998074821790937, 0.23310265882720224, 0.23206202195743794, 0.21541183204120923, 0.24975284874343098]"
962,962,"[0.21414834450855033, 0.2338998908467176, 0.20167368366339206, 0.22766256042413846, 0.2411767763397266, 0.22974167056499817, 0.23805811112843703, 0.2224647850719892, 0.23284823284823286, 0.21518789957898019, 0.23493944591714747, 0.2484536618327356, 0.252611882114455, 0.22558345028327875, 0.23701855605800717, 0.24013722126929674, 0.22558345028327875, 0.21726700971983992, 0.23597900098757732, 0.23805811112843703]"
963,963,"[0.2284527518172378, 0.2430032711978815, 0.21184900565969159, 0.2253491873929072, 0.22950308946466588, 0.2378108936081832, 0.21807985876732955, 0.2336448598130841, 0.24196479567994184, 0.23261851601848488, 0.2170413832493899, 0.21911833428526922, 0.23988784464406251, 0.23988784464406251, 0.23261851601848488, 0.2367601246105919, 0.22429906542056074, 0.23572170301142265, 0.23365699153642452, 0.21600290773145023]"
964,964,"[0.2334145961927486, 0.22926500337154418, 0.2344519943980497, 0.257274754914674, 0.22614107883817428, 0.22614107883817428, 0.24482597645106075, 0.25311203319502074, 0.24275118004045854, 0.22096581772913532, 0.23860158721925412, 0.24793817106696406, 0.21991701244813278, 0.23860158721925412, 0.22719020696094197, 0.2334145961927486, 0.22199170124481327, 0.24586337465636185, 0.24273858921161826, 0.22822760516624307]"
965,965,"[0.2466449038810301, 0.2487175501321312, 0.24770737267499093, 0.22279792746113988, 0.2249106263924149, 0.23731799575107518, 0.22695476449556973, 0.233172703248873, 0.24145077720207253, 0.26529872014093997, 0.22695476449556973, 0.21866417949116534, 0.24353593450437847, 0.23730569948186528, 0.22384579511891808, 0.23110005699777192, 0.22280947199336754, 0.244572257629929, 0.23006373387222137, 0.2322039166925707]"
966,966,"[0.2287903100574564, 0.24431906413375434, 0.22671980951395, 0.24328381386200115, 0.2256845592421968, 0.23086081060096278, 0.2329313111444692, 0.24121331331849474, 0.2287784679089027, 0.21429680625291164, 0.2256845592421968, 0.22050830788343082, 0.23396656141622238, 0.2246493089704436, 0.24328381386200115, 0.2246376811594203, 0.22671980951395, 0.24121331331849474, 0.23810756250323517, 0.23810756250323517]"
967,967,"[0.22961584199369214, 0.22545116086664255, 0.24096385542168675, 0.22545116086664255, 0.20787010703759243, 0.2264853405036455, 0.2399296757846838, 0.20372285418821096, 0.2502714721547133, 0.2513056517917162, 0.22958787941465433, 0.24406639433269559, 0.22958787941465433, 0.22338280159263665, 0.23682713687367496, 0.24922440537745605, 0.24510057396969853, 0.23062205905165728, 0.23475877759966907, 0.23682713687367496]"
968,968,"[0.2396694214876033, 0.2438142466036469, 0.22418513352962446, 0.22418513352962446, 0.22728446717289116, 0.2438142466036469, 0.2314169120305801, 0.2128099173553719, 0.22211891110078, 0.2283175783873134, 0.24070247933884298, 0.23968180174595796, 0.22418513352962446, 0.2211548393760975, 0.24484735781806913, 0.23140495867768596, 0.25206611570247933, 0.22727272727272727, 0.22728446717289116, 0.22211891110078]"
969,969,"[0.23221012436142216, 0.23943443934155528, 0.21981424148606812, 0.22395376438412715, 0.2260178543784509, 0.2218782249742002, 0.20639834881320948, 0.2435500515995872, 0.2435500515995872, 0.24253057433304093, 0.22395376438412715, 0.21879353939831778, 0.24046648433871717, 0.23530625935290778, 0.23117807936426027, 0.23221012436142216, 0.23117807936426027, 0.23324216935858402, 0.23943443934155528, 0.26213942927911654]"
970,970,"[0.2340326820970153, 0.21959894839940203, 0.2443424918810248, 0.23609464405381722, 0.2443424918810248, 0.2329896907216495, 0.2175257731958763, 0.22061855670103092, 0.22990875818341153, 0.24949739677302954, 0.24124954894582196, 0.2278467962266096, 0.23918758698902004, 0.2381443298969072, 0.22372287231300583, 0.22577319587628866, 0.22887777720501057, 0.24743543481622765, 0.24846641579462858, 0.2577452446002371]"
971,971,"[0.24821051547453524, 0.24203100056645555, 0.2348215665070292, 0.2564498686853082, 0.25233019207992174, 0.2399711622637623, 0.23894124311241569, 0.21216334517740357, 0.2286420515989495, 0.2234924558422164, 0.267778979350121, 0.23173180905298935, 0.2183428600854833, 0.2286420515989495, 0.24100108141510893, 0.23070188990164273, 0.24098867147270855, 0.23791132396106907, 0.24922760041194644, 0.22451081359423275]"
972,972,"[0.220175934976079, 0.25104172025309945, 0.25, 0.23252224908688718, 0.23766654663305725, 0.23663768712382324, 0.23252224908688718, 0.24900982459750012, 0.24178198466999332, 0.22943567055918515, 0.23457996810535522, 0.21502057613168724, 0.21400277792067493, 0.219147075466845, 0.2479551417253974, 0.2273779515407171, 0.219147075466845, 0.24589742270692938, 0.24383970368846133, 0.23457996810535522]"
973,973,"[0.25283930315021325, 0.24871531346351491, 0.2446168867876047, 0.24768756423432683, 0.2343268242548818, 0.23331106428901793, 0.2271442520170615, 0.249743062692703, 0.23128307897846975, 0.23329907502569372, 0.24563206577595068, 0.2518115011048872, 0.24256128269695257, 0.23845007451564829, 0.22817205406238758, 0.2168662315638008, 0.23845007451564829, 0.2507836990595611, 0.234338866334344, 0.2446168867876047]"
974,974,"[0.2156168181118127, 0.22999127265260025, 0.26078028747433263, 0.22896452589968685, 0.23408624229979466, 0.22999127265260025, 0.22999127265260025, 0.2546331947225217, 0.23408624229979466, 0.22999127265260025, 0.24233868897900518, 0.22485753888803325, 0.24539247394630115, 0.24845995893223818, 0.2361517531700806, 0.22896452589968685, 0.23512500641716721, 0.24436572719338776, 0.22999127265260025, 0.2197238051234663]"
975,975,"[0.23898661469818966, 0.22670632275267935, 0.26157632941900416, 0.2307810656956767, 0.24514077645007437, 0.22052412944253552, 0.2574490999538438, 0.25026924457664496, 0.2307810656956767, 0.26155187445510025, 0.2359095338222473, 0.2441025641025641, 0.2584747935791579, 0.23898661469818966, 0.24514077645007437, 0.22666666666666666, 0.24205128205128204, 0.24820512820512822, 0.22872967844504846, 0.24001230832350376]"
976,976,"[0.2131256724217429, 0.22028688524590165, 0.22337209898048055, 0.23770491803278687, 0.22644602694810184, 0.25208749551764764, 0.238741738818587, 0.24487704918032788, 0.2489754098360656, 0.24180327868852458, 0.22029817101285926, 0.24077868852459017, 0.2243967416363543, 0.23156924022747066, 0.22337209898048055, 0.24079102413033454, 0.23566781085096572, 0.23976638147446078, 0.22849531225984937, 0.23669245350683948]"
977,977,"[0.24257932446264074, 0.23950870010235414, 0.2599795291709314, 0.2303086135421465, 0.23645017656993705, 0.23235580121807667, 0.22826142586621628, 0.24257932446264074, 0.24975689646348329, 0.2579324462640737, 0.2016479860791238, 0.2456625211116229, 0.23029682702149437, 0.2262142381902861, 0.23849736424586723, 0.23337939505604177, 0.22211986283842572, 0.2292850197041814, 0.2210849539406346, 0.24156814575976251]"
978,978,"[0.2341633007822486, 0.23007311212229664, 0.20757707449256096, 0.2402985837721765, 0.24541131959711643, 0.23006134969325154, 0.23109565928728462, 0.21370143149284254, 0.23927603660718852, 0.22699386503067484, 0.2525691497520323, 0.2556367912469963, 0.22905056495730866, 0.23109565928728462, 0.2392638036809816, 0.26588620213690506, 0.21780254614244082, 0.22291528196738075, 0.23620839511222455, 0.24234367810215246]"
979,979,"[0.2502681444404719, 0.21145104448643956, 0.22064456815976302, 0.23801011287604065, 0.24311762602788703, 0.25333265233157976, 0.23186925434116445, 0.2390194075587334, 0.24311762602788703, 0.23289070480081717, 0.22475869465297993, 0.23903161550640992, 0.24618213391899485, 0.24107462076714847, 0.24720363654936411, 0.22782288953577448, 0.23391215526046988, 0.2737627049389652, 0.22884428783003932, 0.2410623084780388]"
980,980,"[0.24593091484259402, 0.23776723302209296, 0.2591968978009082, 0.2694015000765345, 0.22450125006377877, 0.24388999438746875, 0.22143986938109086, 0.2357142857142857, 0.2510332159804072, 0.24082861370478087, 0.26429919893872134, 0.21326530612244898, 0.23368539211184244, 0.23674677279453032, 0.22348078983621614, 0.22450125006377877, 0.23469387755102042, 0.25307413643553245, 0.26021735802847085, 0.23470585233940508]"
981,981,"[0.2181558693103624, 0.23344716856108874, 0.2273306488607982, 0.23242774861104032, 0.2252803261977574, 0.26504918701258984, 0.2446607880116214, 0.23956368826137928, 0.23446658851113716, 0.22835006881084663, 0.23755160287447122, 0.23038890871094347, 0.23547400611620795, 0.2344936547576576, 0.2507773077119119, 0.23038890871094347, 0.2314083286609919, 0.2446607880116214, 0.22835006881084663, 0.2273190621814475]"
982,982,"[0.24746677529405775, 0.24746677529405775, 0.23320943021538776, 0.2321910484240542, 0.24135648454605632, 0.23421588594704684, 0.2210172598136551, 0.2321910484240542, 0.23728295738072203, 0.24135648454605632, 0.22506237588471917, 0.21792260692464357, 0.23319755600814665, 0.23728295738072203, 0.22708757637474541, 0.22608075767605276, 0.24950353887672488, 0.22506237588471917, 0.2454300117113906, 0.22913590305005346]"
983,983,"[0.24619767027824407, 0.24416297878834123, 0.2380589043186327, 0.23195482984892415, 0.21973550356052898, 0.2614578564525154, 0.23194303153611392, 0.237029501525941, 0.24924970751309833, 0.21669464367465283, 0.20855587771504144, 0.22076402665445852, 0.2288911495422177, 0.25940996948118006, 0.2350068670837784, 0.22076402665445852, 0.24518032453329264, 0.21669464367465283, 0.22686810112416705, 0.24924970751309833]"
984,984,"[0.2307027796127852, 0.23476802683063164, 0.24798008028863255, 0.2164744143503227, 0.24190843961180836, 0.23578433863509324, 0.23476802683063164, 0.2621951219512195, 0.26220844555109507, 0.22967479674796748, 0.2398495858529397, 0.24594745667970933, 0.26119213374663347, 0.24594745667970933, 0.23373983739837398, 0.23883327404847807, 0.2418822094618629, 0.23272357723577236, 0.252045327506479, 0.23578433863509324]"
985,985,"[0.2660033504238794, 0.23455662149129486, 0.23452967155693183, 0.2365482233502538, 0.24468247119143105, 0.23046855170313213, 0.2426519112645312, 0.2436671912279811, 0.27006447027767905, 0.2385907914107315, 0.24975887100868063, 0.2436671912279811, 0.25483527082593027, 0.216243654822335, 0.219300472105183, 0.21116751269035533, 0.23147208121827412, 0.24062135133763135, 0.24671303111833087, 0.2568658307528301]"
986,986,"[0.22516354784725393, 0.2424058015112328, 0.2363203002180638, 0.22214897824653923, 0.22414929763172575, 0.23124904914042294, 0.25153405345098634, 0.21704954612302854, 0.2221207972006694, 0.24747705258887367, 0.24950555301993002, 0.2424058015112328, 0.23327754957147928, 0.24849130280440185, 0.23530605000253563, 0.2231237322515213, 0.2322632993559511, 0.22414929763172575, 0.2657200811359026, 0.23023479892489476]"
987,987,"[0.22392218450782714, 0.24620060790273557, 0.23302938196555217, 0.24016007294463299, 0.25026597092051267, 0.22189573939915902, 0.22392218450782714, 0.23608085515983585, 0.23912052282283805, 0.24214792299898683, 0.24518743667679838, 0.2350676326055018, 0.24317341304017429, 0.23910840932117527, 0.22290896195349308, 0.23910840932117527, 0.25330563858351485, 0.2401337453771721, 0.21378995896448655, 0.25026597092051267]"
988,988,"[0.24392712550607287, 0.22267206477732793, 0.22774431904448605, 0.2226833341768308, 0.21154916746798927, 0.22976871299154816, 0.24191507667392073, 0.23381750088567235, 0.2166101523356445, 0.2257085020242915, 0.24596386456804495, 0.2470016699559739, 0.23684210526315788, 0.22774431904448605, 0.21863454628270662, 0.2378928191893123, 0.25001265246216914, 0.226732122070955, 0.24900045548863808, 0.2226833341768308]"
989,989,"[0.2548157136356742, 0.22751403003185197, 0.24571515243440012, 0.21841346883057788, 0.22346933616461903, 0.23356926188068755, 0.23762576469993427, 0.24672632590120835, 0.23762576469993427, 0.22650285656504374, 0.21942464229738612, 0.24672632590120835, 0.25683806056929065, 0.24065928510035897, 0.2345922442995096, 0.2477374993680166, 0.24268163203397544, 0.24369280550078365, 0.24065928510035897, 0.23358107083270135]"
990,990,"[0.23535353535353534, 0.24142633466336683, 0.2212232941057629, 0.24142633466336683, 0.2252639022172837, 0.24243648669124704, 0.2474747474747475, 0.2232435981615233, 0.2212232941057629, 0.26061922319309055, 0.23940603060760646, 0.21617253396636193, 0.23031466235668469, 0.24646464646464647, 0.24041618263548664, 0.21718268599424215, 0.21920299005000252, 0.23233496641244508, 0.24545454545454545, 0.23940603060760646]"
991,991,"[0.22907311166052777, 0.24925576467026592, 0.2179726525051718, 0.22301831575760633, 0.2331096422624754, 0.24622836671880519, 0.24421010141783137, 0.24521923406831828, 0.24017357081588375, 0.2583379585246481, 0.2472250252270434, 0.25630676084762866, 0.22604571370906706, 0.22806397901004086, 0.248246632019779, 0.26943841768000404, 0.24421010141783137, 0.24521923406831828, 0.23815530551490993, 0.2321005096119885]"
992,992,"[0.22884217954533997, 0.2409395634860628, 0.2409395634860628, 0.20263118100710723, 0.2348908715157014, 0.2560483870967742, 0.22379032258064516, 0.23790322580645162, 0.24598014012803066, 0.25505317808357275, 0.26515800614888363, 0.23891129032258066, 0.2530369474267856, 0.23892333282927566, 0.24495967741935484, 0.24698825545642422, 0.24396390947124352, 0.22581783356015928, 0.2278340642169464, 0.25505317808357275]"
993,993,"[0.2336472128505967, 0.24472531345989224, 0.24573241351528274, 0.24472531345989224, 0.2316330127398157, 0.2457200402819738, 0.23767561307215873, 0.24573241351528274, 0.2588116817724068, 0.24169184290030213, 0.23566141296137771, 0.25579053373615307, 0.24976081373684475, 0.24472531345989224, 0.2336472128505967, 0.22458331235208218, 0.2588247142353593, 0.2386827131275492, 0.2658744146230928, 0.22458331235208218]"
994,994,"[0.21127823331153478, 0.26862518235323707, 0.24146083807032548, 0.23743649076915338, 0.23944866441973942, 0.22737562251622315, 0.22736418511066397, 0.21429649378741386, 0.21027214648624176, 0.23742454728370221, 0.2253634488656371, 0.2344182302932743, 0.23240605664268826, 0.22938779616680918, 0.24748490945674045, 0.24949698189134809, 0.21832084108858593, 0.24447909854620453, 0.25855130784708247, 0.2605633802816901]"
